transformation,replica,state,frame,distance,angle1,angle2,torsion1,torsion2,torsion3,arc_length1,arc_length2,d0
CHEMBL1089393~CHEMBL1085895,replica-1,24,1,17.946196,50.916725,60.950943,-121.61458,47.496338,125.42733,15.948147,19.091066,18.28869938850403
CHEMBL1089393~CHEMBL1085895,replica-1,24,2,18.523495,53.066677,56.727333,-138.32007,65.11842,144.04927,17.156242,18.339718,18.28869938850403
CHEMBL1089393~CHEMBL1085895,replica-1,24,3,18.203579,55.067623,57.675407,-127.31836,58.457035,142.96889,17.495667,18.324192,18.28869938850403
CHEMBL1089393~CHEMBL1085895,replica-1,24,4,18.210934,60.593708,60.820255,-138.46326,75.78314,140.57538,19.25915,19.331156,18.28869938850403
CHEMBL1089393~CHEMBL1085895,replica-1,24,5,18.38491,70.54844,59.746998,-131.91884,54.23308,128.09709,22.637386,19.171452,18.28869938850403
CHEMBL1089393~CHEMBL1085895,replica-1,24,6,18.410942,55.11666,56.837452,-129.75761,51.150112,144.46246,17.710722,18.263666,18.28869938850403
CHEMBL1089393~CHEMBL1085895,replica-1,24,7,18.224747,56.523525,57.737152,-136.88623,48.11039,141.19485,17.979107,18.365139,18.28869938850403
CHEMBL1089393~CHEMBL1085895,replica-1,24,8,18.12462,56.917614,59.424,-131.97806,52.61377,115.071014,18.004993,18.79785,18.28869938850403
CHEMBL1089393~CHEMBL1085895,replica-1,24,9,18.44226,58.34483,60.517662,-139.0508,70.97707,110.156654,18.779926,19.479315,18.28869938850403
CHEMBL1089393~CHEMBL1085895,replica-1,24,10,18.261803,60.95575,57.44538,-127.29603,51.111393,141.02937,19.428339,18.309484,18.28869938850403
CHEMBL1089393~CHEMBL1085895,replica-1,24,11,18.51337,56.474186,58.910473,-112.00005,68.7465,135.11337,18.247898,19.035109,18.28869938850403
CHEMBL1089393~CHEMBL1085895,replica-1,24,12,18.153996,46.880203,59.818565,-124.7328,51.589443,130.04025,14.853851,18.953333,18.28869938850403
CHEMBL1089393~CHEMBL1085895,replica-1,24,13,18.693737,58.612724,58.632557,-139.38504,79.14502,133.24109,19.123413,19.129883,18.28869938850403
CHEMBL1089393~CHEMBL1085895,replica-1,24,14,18.291552,58.663654,58.98569,-133.17462,56.108013,140.0551,18.728243,18.831053,18.28869938850403
CHEMBL1089393~CHEMBL1085895,replica-1,24,15,18.013136,57.356773,63.476795,-123.63296,62.139565,123.55304,18.032312,19.956375,18.28869938850403
CHEMBL1089393~CHEMBL1085895,replica-1,24,16,18.42966,65.38706,57.871086,-112.60569,50.838715,128.74649,21.032288,18.614714,18.28869938850403
CHEMBL1089393~CHEMBL1085895,replica-1,24,17,18.249214,45.70276,55.148434,-132.06598,45.925133,127.53504,14.556734,17.565266,18.28869938850403
CHEMBL1089393~CHEMBL1085895,replica-1,24,18,18.35937,51.340824,58.62886,-125.70839,39.978687,128.81061,16.451214,18.786531,18.28869938850403
CHEMBL1089393~CHEMBL1085895,replica-1,24,19,18.320417,53.95157,63.877193,-119.26565,45.517986,142.28923,17.2511,20.424835,18.28869938850403
CHEMBL1089393~CHEMBL1085895,replica-1,24,20,18.116901,48.88507,60.234627,-133.56459,45.22646,128.5414,15.457438,19.046164,18.28869938850403
CHEMBL1089393~CHEMBL1085895,replica-1,24,21,18.413857,56.59828,61.302654,-149.15135,66.05248,152.5152,18.189693,19.701595,18.28869938850403
CHEMBL1089393~CHEMBL1085895,replica-1,24,22,18.48819,60.993298,56.215668,-138.57259,59.351242,133.08371,19.681303,18.13966,18.28869938850403
CHEMBL1089393~CHEMBL1085895,replica-1,24,23,18.282717,60.42807,59.268826,-137.52725,49.176533,144.2896,19.282211,18.912302,18.28869938850403
CHEMBL1089393~CHEMBL1085895,replica-1,24,24,18.226648,58.11569,58.73764,-144.08644,46.960636,130.15846,18.487474,18.685326,18.28869938850403
CHEMBL1089393~CHEMBL1093088,replica-1,0,0,17.687168,65.53351,109.44985,-128.58525,-97.454155,32.87651,20.230148,33.787094,17.684999704360962
CHEMBL1089393~CHEMBL1093088,replica-1,0,1,17.88936,47.194153,108.33265,-115.94612,-107.373215,46.01381,14.735347,33.824512,17.684999704360962
CHEMBL1089393~CHEMBL1093088,replica-1,0,2,17.59457,45.64917,108.59257,-105.65958,-98.63698,48.44965,14.018092,33.34695,17.684999704360962
CHEMBL1089393~CHEMBL1093088,replica-1,0,3,17.790731,59.892223,113.350235,-124.28832,-100.08256,26.057056,18.596945,35.196022,17.684999704360962
CHEMBL1089393~CHEMBL1093088,replica-1,0,4,17.82099,55.824688,110.76127,-121.492455,-109.79681,36.541927,17.363428,34.450623,17.684999704360962
CHEMBL1089393~CHEMBL1093088,replica-1,0,5,17.708593,49.617645,109.219,-122.42909,-113.10062,36.660324,15.335486,33.75667,17.684999704360962
CHEMBL1089393~CHEMBL1093088,replica-1,0,6,17.443142,47.255203,112.37326,-127.418495,-114.90224,38.383053,14.386386,34.210945,17.684999704360962
CHEMBL1089393~CHEMBL1093088,replica-1,0,7,17.557684,65.438866,113.57166,-123.25643,-123.89115,46.177917,20.053047,34.80283,17.684999704360962
CHEMBL1089393~CHEMBL1093088,replica-1,0,8,17.62221,59.334667,112.33454,-114.66899,-105.399254,24.48059,18.2493,34.550236,17.684999704360962
CHEMBL1089393~CHEMBL1093088,replica-1,0,9,17.41189,57.81437,114.588264,-99.02592,-114.53196,38.250103,17.569487,34.82278,17.684999704360962
CHEMBL1089393~CHEMBL1093088,replica-1,0,10,18.129248,72.317276,108.351845,-101.87043,-118.17891,46.450294,22.882277,34.284157,17.684999704360962
CHEMBL1089393~CHEMBL1093088,replica-1,0,11,17.368057,57.87078,111.82061,-118.33872,-87.628685,38.08974,17.542356,33.896156,17.684999704360962
CHEMBL1089393~CHEMBL1093088,replica-1,0,12,17.596552,60.24345,113.04458,-107.836685,-103.96272,50.39385,18.501833,34.718,17.684999704360962
CHEMBL1089393~CHEMBL1093088,replica-1,0,13,17.791788,47.515,112.05448,-103.882164,-100.9934,61.01486,14.754609,34.79575,17.684999704360962
CHEMBL1089393~CHEMBL1093088,replica-1,0,14,17.832401,55.763504,111.37059,-121.28949,-102.07175,38.84041,17.355505,34.662327,17.684999704360962
CHEMBL1089393~CHEMBL1093088,replica-1,0,15,17.643965,54.483208,109.64657,-108.944954,-94.440186,36.680725,16.777845,33.765144,17.684999704360962
CHEMBL1089393~CHEMBL1093088,replica-1,0,16,17.78027,61.749474,111.59773,-111.47611,-115.467766,32.881508,19.16236,34.63148,17.684999704360962
CHEMBL1089393~CHEMBL1093088,replica-1,0,17,17.489506,42.578587,111.40422,-98.83451,-122.5266,58.695854,12.99709,34.006077,17.684999704360962
CHEMBL1089393~CHEMBL1093088,replica-1,0,18,17.7435,70.02683,112.68189,-142.00716,-114.73838,23.42205,21.686085,34.89561,17.684999704360962
CHEMBL1089393~CHEMBL1093088,replica-1,0,19,17.64011,43.77684,108.426674,-118.968704,-100.02321,41.32731,13.477926,33.382187,17.684999704360962
CHEMBL1089393~CHEMBL1093088,replica-1,0,20,17.706799,51.0755,111.564445,-105.99195,-107.48556,47.753716,15.784471,34.478092,17.684999704360962
CHEMBL1089393~CHEMBL1093088,replica-1,0,21,17.71489,60.28703,107.96939,-125.64185,-87.69721,22.153013,18.639732,33.382317,17.684999704360962
CHEMBL1089393~CHEMBL1093088,replica-1,0,22,17.728,52.367405,109.10261,-116.26011,-103.52379,36.015068,16.203102,33.757652,17.684999704360962
CHEMBL1089393~CHEMBL1093088,replica-1,0,23,17.762024,50.914505,107.23764,-107.539925,-88.98906,42.377617,15.783792,33.24429,17.684999704360962
CHEMBL1089393~CHEMBL1093088,replica-1,0,24,17.688196,54.76898,116.33924,-102.53772,-117.17922,26.741945,16.908129,35.91593,17.684999704360962
CHEMBL1089393~CHEMBL1093088,replica-1,24,0,18.173944,44.575314,56.967503,-135.58914,57.031837,144.45302,14.139074,18.069817,18.288686275482178
CHEMBL1089393~CHEMBL1093088,replica-1,24,1,18.311394,66.05769,58.710045,-136.26657,43.0582,127.94589,21.11165,18.763384,18.288686275482178
CHEMBL1089393~CHEMBL1093088,replica-1,24,2,18.047258,58.342747,57.14988,-121.149445,46.03084,132.25388,18.377035,18.001303,18.288686275482178
CHEMBL1089393~CHEMBL1093088,replica-1,24,3,18.354109,59.102753,59.319183,-139.92776,57.610954,129.4368,18.932955,19.002285,18.288686275482178
CHEMBL1089393~CHEMBL1093088,replica-1,24,4,18.286911,57.033894,57.027653,-113.77663,57.10551,131.80559,18.203325,18.201334,18.288686275482178
CHEMBL1089393~CHEMBL1093088,replica-1,24,5,18.370687,44.04247,55.49558,-127.43006,66.91849,144.40854,14.121292,17.793491,18.288686275482178
CHEMBL1089393~CHEMBL1093088,replica-1,24,6,18.249237,68.55949,58.901577,-111.907974,59.438972,139.90807,21.836832,18.760698,18.288686275482178
CHEMBL1089393~CHEMBL1093088,replica-1,24,7,18.335804,61.39925,60.521664,-138.31018,51.76066,142.1629,19.648996,19.368153,18.288686275482178
CHEMBL1089393~CHEMBL1093088,replica-1,24,8,18.377832,57.86342,59.172123,-141.74088,69.275444,123.52646,18.559904,18.979675,18.288686275482178
CHEMBL1089393~CHEMBL1093088,replica-1,24,9,18.279596,54.9243,58.17203,-102.47957,70.30958,140.66438,17.523,18.559155,18.288686275482178
CHEMBL1089393~CHEMBL1093088,replica-1,24,10,18.29293,58.871,59.43411,-122.04775,69.051414,150.49416,18.795855,18.975637,18.288686275482178
CHEMBL1089393~CHEMBL1093088,replica-1,24,11,18.231304,53.373566,55.38578,-124.59402,60.574802,127.31862,16.98327,17.623549,18.288686275482178
CHEMBL1089393~CHEMBL1093088,replica-1,24,12,18.702217,56.50868,55.653866,-138.89444,54.936825,117.50824,18.445295,18.166271,18.288686275482178
CHEMBL1089393~CHEMBL1093088,replica-1,24,13,18.420279,60.66537,55.045425,-146.36243,70.044426,124.20355,19.503584,17.696802,18.288686275482178
CHEMBL1089393~CHEMBL1093088,replica-1,24,14,18.395294,70.5056,56.55509,-138.00623,63.68364,145.18146,22.636417,18.15749,18.288686275482178
CHEMBL1089393~CHEMBL1093088,replica-1,24,15,18.16724,62.377735,55.77051,-123.606316,39.028194,148.86479,19.778616,17.68361,18.288686275482178
CHEMBL1089393~CHEMBL1093088,replica-1,24,16,18.235857,52.63398,54.193996,-125.1516,53.408783,139.01678,16.75212,17.248634,18.288686275482178
CHEMBL1089393~CHEMBL1093088,replica-1,24,17,18.220661,52.081543,57.314644,-140.31752,48.65492,129.86555,16.562479,18.22666,18.288686275482178
CHEMBL1089393~CHEMBL1093088,replica-1,24,18,18.351887,57.57153,57.165554,-138.74678,58.13213,126.492096,18.440208,18.310175,18.288686275482178
CHEMBL1089393~CHEMBL1093088,replica-1,24,19,18.176426,51.90061,58.673462,-122.0391,60.841347,135.42241,16.464872,18.61348,18.288686275482178
CHEMBL1089393~CHEMBL1093088,replica-1,24,20,18.504139,44.749264,61.622116,-137.62662,45.194298,135.64868,14.452139,19.901365,18.288686275482178
CHEMBL1089393~CHEMBL1093088,replica-1,24,21,18.216467,53.46644,59.78079,-146.08351,46.255215,131.48932,16.998976,19.006544,18.288686275482178
CHEMBL1089393~CHEMBL1093088,replica-1,24,22,18.588314,64.296196,63.90385,-144.34921,58.92213,135.74812,20.85944,20.732153,18.288686275482178
CHEMBL1089393~CHEMBL1093088,replica-1,24,23,18.368738,33.87002,57.25061,-123.34444,65.961845,130.27252,10.858558,18.354258,18.288686275482178
CHEMBL1089393~CHEMBL1093088,replica-1,24,24,18.349854,49.255203,59.655243,-128.73308,50.380646,132.75035,15.774735,19.105507,18.288686275482178
CHEMBL1093087~CHEMBL1084678,replica-1,0,0,18.604866,57.61359,110.24363,14.497292,101.75576,-36.218243,18.708063,35.797886,18.496031761169434
CHEMBL1093087~CHEMBL1084678,replica-1,0,1,18.708946,64.740265,113.28023,13.173859,112.20694,-18.795982,21.139812,36.9897,18.496031761169434
CHEMBL1093087~CHEMBL1084678,replica-1,0,2,18.369282,51.79846,110.20988,0.3626491,91.03864,-23.603945,16.606815,35.33378,18.496031761169434
CHEMBL1093087~CHEMBL1084678,replica-1,0,3,18.328453,65.624596,115.20557,1.6129409,112.655525,-34.759323,20.992773,36.85332,18.496031761169434
CHEMBL1093087~CHEMBL1084678,replica-1,0,4,18.523596,68.88716,109.02882,2.4409573,104.912605,-29.858927,22.271065,35.248768,18.496031761169434
CHEMBL1093087~CHEMBL1084678,replica-1,0,5,18.6747,62.429554,107.43058,-6.090728,109.386406,-25.790133,20.347977,35.015385,18.496031761169434
CHEMBL1093087~CHEMBL1084678,replica-1,0,6,18.738718,65.478355,114.92116,-0.3241496,72.73968,-20.959644,21.414848,37.58523,18.496031761169434
CHEMBL1093087~CHEMBL1084678,replica-1,0,7,18.36828,54.890427,108.19755,-24.651514,99.424614,-38.91681,17.597155,34.68672,18.496031761169434
CHEMBL1093087~CHEMBL1084678,replica-1,0,8,18.57911,56.47351,112.80277,-12.47607,83.131744,-29.878191,18.312475,36.578175,18.496031761169434
CHEMBL1093087~CHEMBL1084678,replica-1,0,9,18.477,54.83816,115.02712,2.128929,104.42801,-19.426376,17.684456,37.09446,18.496031761169434
CHEMBL1093087~CHEMBL1084678,replica-1,0,10,18.396484,53.87775,111.23564,-12.395475,94.92797,-31.59232,17.299025,35.715454,18.496031761169434
CHEMBL1093087~CHEMBL1084678,replica-1,0,11,18.585188,60.21649,111.52507,14.26166,103.00902,-15.297642,19.532587,36.17569,18.496031761169434
CHEMBL1093087~CHEMBL1084678,replica-1,0,12,18.348867,58.39605,111.04973,9.309335,97.69419,-43.95993,18.701227,35.56347,18.496031761169434
CHEMBL1093087~CHEMBL1084678,replica-1,0,13,18.722965,58.15902,108.55814,1.1791714,105.3965,-42.27253,19.005053,35.474346,18.496031761169434
CHEMBL1093087~CHEMBL1084678,replica-1,0,14,18.435596,57.962883,113.97714,20.402546,106.74967,-41.08975,18.650246,36.673496,18.496031761169434
CHEMBL1093087~CHEMBL1084678,replica-1,0,15,18.210333,53.721657,104.62073,-2.283176,115.80742,-35.826145,17.07437,33.251633,18.496031761169434
CHEMBL1093087~CHEMBL1084678,replica-1,0,16,18.572613,68.74391,109.58335,7.148959,115.51987,-23.759525,22.283564,35.521797,18.496031761169434
CHEMBL1093087~CHEMBL1084678,replica-1,0,17,18.587456,48.409275,114.92914,-3.4101841,90.24535,-48.58404,15.704564,37.284424,18.496031761169434
CHEMBL1093087~CHEMBL1084678,replica-1,0,18,18.7666,67.318695,112.40997,-1.283843,95.83222,-32.90989,22.049494,36.818645,18.496031761169434
CHEMBL1093087~CHEMBL1084678,replica-1,0,19,18.48578,61.560707,109.40802,13.7241335,107.69291,-33.373043,19.861807,35.299156,18.496031761169434
CHEMBL1093087~CHEMBL1084678,replica-1,0,20,18.850943,70.20393,108.23767,0.5984836,119.46939,-10.183673,23.097868,35.611385,18.496031761169434
CHEMBL1093087~CHEMBL1084678,replica-1,0,21,18.370182,62.424706,111.1328,2.06685,85.52776,-41.362465,20.01462,35.631416,18.496031761169434
CHEMBL1093087~CHEMBL1084678,replica-1,0,22,18.287981,62.109104,107.38536,3.1107936,111.239746,-24.861492,19.824324,34.27585,18.496031761169434
CHEMBL1093087~CHEMBL1084678,replica-1,0,23,18.555843,63.324577,111.001236,4.2715626,106.60631,-32.925816,20.508333,35.94892,18.496031761169434
CHEMBL1093087~CHEMBL1084678,replica-1,0,24,18.366201,56.436714,112.13245,-1.6093154,90.60559,-33.295967,18.090826,35.944134,18.496031761169434
CHEMBL1093087~CHEMBL1084678,replica-1,24,0,18.952654,56.19737,67.518974,10.997079,-87.59344,90.36695,18.589315,22.334345,19.077553749084473
CHEMBL1093087~CHEMBL1084678,replica-1,24,1,19.033443,57.80076,66.59218,8.769761,-65.84603,81.802956,19.201195,22.121674,19.077553749084473
CHEMBL1093087~CHEMBL1084678,replica-1,24,2,19.216965,53.789654,68.662,-10.000541,-89.1814,102.32412,18.041012,23.029186,19.077553749084473
CHEMBL1093087~CHEMBL1084678,replica-1,24,3,19.081299,49.78317,64.00361,9.889937,-74.29957,70.282906,16.579363,21.315216,19.077553749084473
CHEMBL1093087~CHEMBL1084678,replica-1,24,4,19.049995,61.598362,66.154854,7.202233,-81.48006,96.0449,20.48054,21.995506,19.077553749084473
CHEMBL1093087~CHEMBL1084678,replica-1,24,5,19.489525,59.560665,66.57374,3.9715676,-81.58963,65.45986,20.25994,22.645481,19.077553749084473
CHEMBL1093087~CHEMBL1084678,replica-1,24,6,19.224209,51.91684,69.04936,17.47559,-63.396034,91.88022,17.419436,23.167837,19.077553749084473
CHEMBL1093087~CHEMBL1084678,replica-1,24,7,18.82916,50.428444,66.5781,9.381619,-94.69435,77.25256,16.572342,21.879618,19.077553749084473
CHEMBL1093087~CHEMBL1084678,replica-1,24,8,18.979242,60.66536,68.64011,1.1446265,-85.21717,91.84517,20.095415,22.737055,19.077553749084473
CHEMBL1093087~CHEMBL1084678,replica-1,24,9,19.070189,55.339046,66.97211,5.5096717,-93.89099,83.90204,18.418915,22.290834,19.077553749084473
CHEMBL1093087~CHEMBL1084678,replica-1,24,10,19.060705,65.92078,70.09096,-4.5069,-68.223495,105.23586,21.930002,23.317303,19.077553749084473
CHEMBL1093087~CHEMBL1084678,replica-1,24,11,19.127623,60.927937,67.538635,-4.3931785,-65.38427,75.17418,20.340181,22.547096,19.077553749084473
CHEMBL1093087~CHEMBL1084678,replica-1,24,12,19.098074,71.32854,64.21633,10.430779,-83.287094,76.31521,23.775532,21.404861,19.077553749084473
CHEMBL1093087~CHEMBL1084678,replica-1,24,13,19.032576,65.14888,64.54532,12.035018,-69.36673,97.894875,21.641226,21.440735,19.077553749084473
CHEMBL1093087~CHEMBL1084678,replica-1,24,14,19.366343,71.01985,66.46852,5.0404835,-74.660126,97.202095,24.005167,22.466787,19.077553749084473
CHEMBL1093087~CHEMBL1084678,replica-1,24,15,19.237883,67.68298,64.23623,15.329412,-82.33388,95.90203,22.725534,21.568237,19.077553749084473
CHEMBL1093087~CHEMBL1084678,replica-1,24,16,19.239784,55.587868,68.40943,13.357924,-89.0678,105.37282,18.666271,22.971722,19.077553749084473
CHEMBL1093087~CHEMBL1084678,replica-1,24,17,19.079102,63.263783,61.77443,6.72345,-77.83625,70.64086,21.066404,20.570461,19.077553749084473
CHEMBL1093087~CHEMBL1084678,replica-1,24,18,19.086056,58.475662,63.72525,19.881252,-71.477356,103.83414,19.479092,21.227804,19.077553749084473
CHEMBL1093087~CHEMBL1084678,replica-1,24,19,19.032585,72.75056,66.89666,-2.9922578,-66.470825,68.406944,24.166372,22.221817,19.077553749084473
CHEMBL1093087~CHEMBL1084678,replica-1,24,20,19.316374,63.74432,64.147995,24.639816,-63.2105,90.59848,21.490398,21.626492,19.077553749084473
CHEMBL1093087~CHEMBL1084678,replica-1,24,21,19.0013,59.359795,64.44965,26.191292,-84.68685,83.9639,19.6858,21.373777,19.077553749084473
CHEMBL1093087~CHEMBL1084678,replica-1,24,22,19.222591,54.501755,64.16853,10.794239,-82.091225,92.07846,18.285202,21.528383,19.077553749084473
CHEMBL1093087~CHEMBL1084678,replica-1,24,23,19.168482,70.225586,66.48823,4.594474,-79.92123,87.355064,23.49419,22.243843,19.077553749084473
CHEMBL1093087~CHEMBL1084678,replica-1,24,24,19.251053,55.889145,67.45519,23.728477,-67.176056,94.45489,18.77843,22.664558,19.077553749084473
CHEMBL1096003~CHEMBL1096003_1,replica-1,0,0,19.290453,58.130642,68.11162,1.1022869,-71.50144,86.69056,19.571535,22.93195,19.18142080307007
CHEMBL1096003~CHEMBL1096003_1,replica-1,0,1,19.288515,63.588818,69.809,20.43346,-71.83399,65.69728,21.407053,23.501066,19.18142080307007
CHEMBL1096003~CHEMBL1096003_1,replica-1,0,2,19.075663,59.620068,64.5145,7.0649486,-83.90563,94.1332,19.849495,21.479015,19.18142080307007
CHEMBL1096003~CHEMBL1096003_1,replica-1,0,3,19.204266,55.90773,69.54449,13.720108,-67.2685,86.665276,18.739021,23.30976,19.18142080307007
CHEMBL1096003~CHEMBL1096003_1,replica-1,0,4,19.075287,51.605618,64.35907,3.291411,-82.52869,95.220314,17.180882,21.426844,19.18142080307007
CHEMBL1096003~CHEMBL1096003_1,replica-1,0,5,19.10896,63.962795,70.79772,21.159498,-74.34433,88.90687,21.332504,23.612051,19.18142080307007
CHEMBL1096003~CHEMBL1096003_1,replica-1,0,6,19.116781,57.400932,67.97449,3.5976465,-74.53919,86.21443,19.151865,22.67974,19.18142080307007
CHEMBL1096003~CHEMBL1096003_1,replica-1,0,7,19.252777,57.74378,66.34256,2.0664816,-77.55266,71.9211,19.403316,22.292715,19.18142080307007
CHEMBL1096003~CHEMBL1096003_1,replica-1,0,8,19.194656,54.460377,64.59528,12.907726,-79.48805,81.814735,18.244768,21.640062,19.18142080307007
CHEMBL1096003~CHEMBL1096003_1,replica-1,0,9,18.908024,65.87227,65.01837,21.447872,-84.87899,78.22097,21.738329,21.456535,19.18142080307007
CHEMBL1096003~CHEMBL1096003_1,replica-1,0,10,19.09119,49.216812,70.00894,15.1624365,-86.09364,85.78948,16.399246,23.327269,19.18142080307007
CHEMBL1096003~CHEMBL1096003_1,replica-1,0,11,19.006054,67.90237,66.85512,10.620401,-86.56079,79.487564,22.524452,22.17706,19.18142080307007
CHEMBL1096003~CHEMBL1096003_1,replica-1,0,12,18.976124,51.307034,70.81041,13.719591,-98.42955,73.159065,16.992676,23.452112,19.18142080307007
CHEMBL1096003~CHEMBL1096003_1,replica-1,0,13,19.027025,69.33527,64.74217,1.1423354,-97.14427,71.402435,23.02515,21.499855,19.18142080307007
CHEMBL1096003~CHEMBL1096003_1,replica-1,0,14,19.440807,56.12199,66.51162,24.06745,-71.15499,96.00205,19.042534,22.567797,19.18142080307007
CHEMBL1096003~CHEMBL1096003_1,replica-1,0,15,19.304869,63.486233,69.353546,-0.68971723,-81.85424,103.61149,21.39064,23.367533,19.18142080307007
CHEMBL1096003~CHEMBL1096003_1,replica-1,0,16,19.210815,51.845615,66.272484,-7.359645,-66.775764,87.86853,17.383419,22.220633,19.18142080307007
CHEMBL1096003~CHEMBL1096003_1,replica-1,0,17,19.386507,65.2737,67.96664,-6.570053,-94.43934,78.24493,22.085901,22.997082,19.18142080307007
CHEMBL1096003~CHEMBL1096003_1,replica-1,0,18,19.066132,55.198982,67.84486,8.226966,-61.503014,81.56834,18.368387,22.576513,19.18142080307007
CHEMBL1096003~CHEMBL1096003_1,replica-1,0,19,19.290344,56.795185,65.44076,7.5327706,-80.882454,74.92735,19.121803,22.032597,19.18142080307007
CHEMBL1096003~CHEMBL1096003_1,replica-1,0,20,19.532753,55.971203,67.36913,12.545291,-79.35622,84.98345,19.08119,22.96687,19.18142080307007
CHEMBL1096003~CHEMBL1096003_1,replica-1,0,21,19.271255,52.81429,69.71482,14.686372,-70.175095,82.413704,17.76392,23.44836,19.18142080307007
CHEMBL1096003~CHEMBL1096003_1,replica-1,0,22,19.142853,65.601616,68.701195,6.860712,-81.818565,91.66348,21.917881,22.953466,19.18142080307007
CHEMBL1096003~CHEMBL1096003_1,replica-1,0,23,19.402197,53.759457,68.6849,-0.7514225,-95.80359,88.72887,18.204683,23.258919,19.18142080307007
CHEMBL1096003~CHEMBL1096003_1,replica-1,0,24,19.048862,55.83543,68.31567,12.9922,-61.61147,86.54201,18.563347,22.712593,19.18142080307007
CHEMBL1096003~CHEMBL1096003_1,replica-1,24,0,18.911135,66.597595,66.985725,18.02212,-77.79332,91.13265,21.981306,22.109415,19.107794761657715
CHEMBL1096003~CHEMBL1096003_1,replica-1,24,1,19.211489,54.514694,59.75264,-0.13603824,-77.69663,102.335655,18.27898,20.035282,19.107794761657715
CHEMBL1096003~CHEMBL1096003_1,replica-1,24,2,19.130531,62.181675,65.950775,-7.481252,-61.489693,99.456856,20.761887,22.020355,19.107794761657715
CHEMBL1096003~CHEMBL1096003_1,replica-1,24,3,18.932747,58.94755,62.948303,14.050919,-77.70813,94.59307,19.478556,20.800558,19.107794761657715
CHEMBL1096003~CHEMBL1096003_1,replica-1,24,4,19.06818,52.736416,62.03301,25.441889,-101.41216,84.32404,17.550812,20.644741,19.107794761657715
CHEMBL1096003~CHEMBL1096003_1,replica-1,24,5,19.1138,56.686054,62.562225,15.940089,-69.641685,105.76096,18.910397,20.87068,19.107794761657715
CHEMBL1096003~CHEMBL1096003_1,replica-1,24,6,18.923262,53.546036,61.337708,15.724952,-94.03943,74.21561,17.684822,20.258202,19.107794761657715
CHEMBL1096003~CHEMBL1096003_1,replica-1,24,7,19.310501,57.242287,63.10931,8.958628,-83.47617,93.72414,19.292473,21.269846,19.107794761657715
CHEMBL1096003~CHEMBL1096003_1,replica-1,24,8,18.881609,67.13408,69.475464,-3.4025543,-69.08109,87.7521,22.123783,22.895378,19.107794761657715
CHEMBL1096003~CHEMBL1096003_1,replica-1,24,9,19.1339,48.348118,63.703747,2.704239,-81.16936,71.24497,16.145832,21.273838,19.107794761657715
CHEMBL1096003~CHEMBL1096003_1,replica-1,24,10,19.120518,73.77282,67.35666,-0.45559493,-56.148613,103.33534,24.61917,22.477995,19.107794761657715
CHEMBL1096003~CHEMBL1096003_1,replica-1,24,11,19.37258,57.63496,61.100067,-0.29127288,-88.141884,100.63821,19.48726,20.658867,19.107794761657715
CHEMBL1096003~CHEMBL1096003_1,replica-1,24,12,19.248007,65.12035,65.03935,-2.7138164,-87.49049,81.9768,21.876604,21.84939,19.107794761657715
CHEMBL1096003~CHEMBL1096003_1,replica-1,24,13,19.047901,60.678513,62.784267,5.594136,-70.51234,98.56689,20.172485,20.872541,19.107794761657715
CHEMBL1096003~CHEMBL1096003_1,replica-1,24,14,19.459051,58.35041,64.89317,6.5129395,-75.70524,83.16217,19.817228,22.03931,19.107794761657715
CHEMBL1096003~CHEMBL1096003_1,replica-1,24,15,19.350906,62.593918,65.59045,-6.199108,-86.249214,87.281425,21.140284,22.15232,19.107794761657715
CHEMBL1096003~CHEMBL1096003_1,replica-1,24,16,19.062,60.44755,65.41723,6.147121,-81.44634,93.99043,20.110577,21.763964,19.107794761657715
CHEMBL1096003~CHEMBL1096003_1,replica-1,24,17,19.018942,51.67391,63.16456,-8.918509,-77.44268,91.02848,17.1528,20.967043,19.107794761657715
CHEMBL1096003~CHEMBL1096003_1,replica-1,24,18,19.313099,52.560658,65.26552,8.87216,-80.81645,79.44971,17.716997,21.999516,19.107794761657715
CHEMBL1096003~CHEMBL1096003_1,replica-1,24,19,19.294031,64.42353,65.2949,9.227355,-62.037193,88.33316,21.694262,21.98769,19.107794761657715
CHEMBL1096003~CHEMBL1096003_1,replica-1,24,20,19.458586,74.44197,65.13226,-9.89559,-77.07322,85.12795,25.281713,22.119984,19.107794761657715
CHEMBL1096003~CHEMBL1096003_1,replica-1,24,21,19.393906,64.62237,66.684845,5.6470613,-85.03877,97.75682,21.873863,22.571987,19.107794761657715
CHEMBL1096003~CHEMBL1096003_1,replica-1,24,22,19.377466,66.00571,61.269543,7.299431,-86.71584,76.13421,22.323168,20.721395,19.107794761657715
CHEMBL1096003~CHEMBL1096003_1,replica-1,24,23,18.977982,57.61798,70.819466,31.433432,-73.02872,99.521866,19.084703,23.457409,19.107794761657715
CHEMBL1096003~CHEMBL1096003_1,replica-1,24,24,19.09665,78.05775,60.418926,14.581527,-84.36423,89.34324,26.0166,20.137592,19.107794761657715
CHEMBL1078774~CHEMBL1078691,replica-2,0,0,14.867801,75.205696,57.171684,-106.57657,-71.207985,-162.29404,19.515282,14.835598,14.675823450088501
CHEMBL1078774~CHEMBL1078691,replica-2,0,1,14.577856,70.85972,58.67856,-106.79508,-72.42567,-142.79593,18.02895,14.929679,14.675823450088501
